occupancy_date,sector,capacity_type,location_city,occupied_beds,capacity_actual_bed,occupied_rooms,capacity_actual_room,occupancy_rate_beds,occupancy_rate_rooms,occupancy_rate
2024-01-19,Mixed Adult,Room Based Capacity,Etobicoke,0,0,144,144,0,1,100
2024-01-19,Men,Room Based Capacity,Toronto,0,0,39,39,0,1,100
2024-01-19,Men,Bed Based Capacity,Toronto,42,42,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,23,23,0,0,1,0,100
2024-01-19,Families,Room Based Capacity,Toronto,0,0,30,30,0,1,100
2024-01-19,Families,Room Based Capacity,Toronto,0,0,64,64,0,1,100
2024-01-19,Mixed Adult,Room Based Capacity,North York,0,0,12,12,0,1,100
2024-01-19,Mixed Adult,Room Based Capacity,North York,0,0,79,80,0,0.9875,98.75
2024-01-19,Mixed Adult,Room Based Capacity,North York,0,0,15,15,0,1,100
2024-01-19,Mixed Adult,Room Based Capacity,North York,0,0,77,77,0,1,100
2024-01-19,Men,Bed Based Capacity,Toronto,16,18,0,0,0.8888888888888888,0,88.88888888888889
2024-01-19,Mixed Adult,Bed Based Capacity,NA,30,30,0,0,1,0,100
2024-01-19,Women,Room Based Capacity,Scarborough,0,0,103,103,0,1,100
2024-01-19,Families,Room Based Capacity,Toronto,0,0,41,41,0,1,100
2024-01-19,Families,Room Based Capacity,Toronto,0,0,48,48,0,1,100
2024-01-19,Families,Room Based Capacity,Toronto,0,0,20,20,0,1,100
2024-01-19,Men,Bed Based Capacity,Toronto,66,68,0,0,0.9705882352941176,0,97.05882352941177
2024-01-19,Mixed Adult,Room Based Capacity,Vaughan,0,0,60,63,0,0.9523809523809523,95.23809523809523
2024-01-19,Men,Bed Based Capacity,Toronto,45,48,0,0,0.9375,0,93.75
2024-01-19,Men,Bed Based Capacity,Toronto,101,101,0,0,1,0,100
2024-01-19,Families,Room Based Capacity,Toronto,0,0,31,31,0,1,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,48,48,0,0,1,0,100
2024-01-19,Mixed Adult,Room Based Capacity,NA,0,0,143,143,0,1,100
2024-01-19,Mixed Adult,Room Based Capacity,NA,0,0,8,8,0,1,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,93,93,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,62,62,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,68,68,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,122,122,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,34,36,0,0,0.9444444444444444,0,94.44444444444444
2024-01-19,Men,Bed Based Capacity,Toronto,17,17,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,53,53,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,106,106,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,31,35,0,0,0.8857142857142857,0,88.57142857142857
2024-01-19,Mixed Adult,Room Based Capacity,Toronto,0,0,61,65,0,0.9384615384615385,93.84615384615384
2024-01-19,Women,Bed Based Capacity,Toronto,88,88,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,28,28,0,0,1,0,100
2024-01-19,Youth,Bed Based Capacity,Toronto,2,2,0,0,1,0,100
2024-01-19,Youth,Bed Based Capacity,Toronto,94,94,0,0,1,0,100
2024-01-19,Youth,Bed Based Capacity,Toronto,28,30,0,0,0.9333333333333333,0,93.33333333333333
2024-01-19,Youth,Bed Based Capacity,Toronto,28,28,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,77,78,0,0,0.9871794871794872,0,98.71794871794873
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,149,150,0,0,0.9933333333333333,0,99.33333333333333
2024-01-19,Mixed Adult,Bed Based Capacity,Scarborough,50,50,0,0,1,0,100
2024-01-19,Mixed Adult,Room Based Capacity,Toronto,0,0,79,79,0,1,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,61,61,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,46,46,0,0,1,0,100
2024-01-19,Youth,Bed Based Capacity,Toronto,49,50,0,0,0.98,0,98
2024-01-19,Youth,Bed Based Capacity,Toronto,40,40,0,0,1,0,100
2024-01-19,Youth,Room Based Capacity,Scarborough,0,0,46,46,0,1,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,5,5,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,9,10,0,0,0.9,0,90
2024-01-19,Women,Bed Based Capacity,Toronto,37,37,0,0,1,0,100
2024-01-19,Women,Bed Based Capacity,Toronto,24,25,0,0,0.96,0,96
2024-01-19,Women,Bed Based Capacity,Toronto,51,52,0,0,0.9807692307692307,0,98.07692307692307
2024-01-19,Women,Bed Based Capacity,Toronto,36,36,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,68,69,0,0,0.9855072463768116,0,98.55072463768117
2024-01-19,Mixed Adult,Room Based Capacity,North York,0,0,270,270,0,1,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,64,68,0,0,0.9411764705882353,0,94.11764705882352
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,57,60,0,0,0.95,0,95
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,149,150,0,0,0.9933333333333333,0,99.33333333333333
2024-01-19,Youth,Bed Based Capacity,Toronto,5,6,0,0,0.8333333333333334,0,83.33333333333334
2024-01-19,Youth,Bed Based Capacity,Toronto,25,26,0,0,0.9615384615384616,0,96.15384615384616
2024-01-19,Men,Bed Based Capacity,Toronto,25,25,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,34,34,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,4,5,0,0,0.8,0,80
2024-01-19,Men,Room Based Capacity,Toronto,0,0,47,47,0,1,100
2024-01-19,Women,Bed Based Capacity,Toronto,61,61,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,112,112,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,34,34,0,0,1,0,100
2024-01-19,Women,Bed Based Capacity,Toronto,65,65,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,73,73,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,Scarborough,88,89,0,0,0.9887640449438202,0,98.87640449438202
2024-01-19,Mixed Adult,Room Based Capacity,Toronto,0,0,1,1,0,1,100
2024-01-19,Men,Bed Based Capacity,North York,278,278,0,0,1,0,100
2024-01-19,Women,Bed Based Capacity,North York,132,132,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,North York,6,6,0,0,1,0,100
2024-01-19,Women,Bed Based Capacity,North York,4,4,0,0,1,0,100
2024-01-19,Mixed Adult,Room Based Capacity,Scarborough,0,0,323,323,0,1,100
2024-01-19,Mixed Adult,Room Based Capacity,Toronto,0,0,176,176,0,1,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,38,38,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,NA,18,18,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,86,86,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,49,49,0,0,1,0,100
2024-01-19,Youth,Bed Based Capacity,Toronto,45,45,0,0,1,0,100
2024-01-19,Youth,Bed Based Capacity,Toronto,23,23,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,54,54,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,15,17,0,0,0.8823529411764706,0,88.23529411764706
2024-01-19,Youth,Bed Based Capacity,Toronto,11,12,0,0,0.9166666666666666,0,91.66666666666666
2024-01-19,Youth,Bed Based Capacity,Toronto,10,15,0,0,0.6666666666666666,0,66.66666666666666
2024-01-19,Women,Bed Based Capacity,Toronto,14,16,0,0,0.875,0,87.5
2024-01-19,Women,Bed Based Capacity,Toronto,20,20,0,0,1,0,100
2024-01-19,Women,Bed Based Capacity,Toronto,31,31,0,0,1,0,100
2024-01-19,Women,Bed Based Capacity,Toronto,39,39,0,0,1,0,100
2024-01-19,Women,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,72,72,0,0,1,0,100
2024-01-19,Men,Room Based Capacity,Toronto,0,0,30,30,0,1,100
2024-01-19,Women,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-19,Women,Room Based Capacity,Toronto,0,0,33,33,0,1,100
2024-01-19,Families,Room Based Capacity,Toronto,0,0,77,77,0,1,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,94,94,0,0,1,0,100
2024-01-19,Families,Room Based Capacity,Toronto,0,0,25,27,0,0.9259259259259259,92.5925925925926
2024-01-19,Women,Bed Based Capacity,Toronto,86,86,0,0,1,0,100
2024-01-19,Women,Room Based Capacity,North York,0,0,53,53,0,1,100
2024-01-19,Men,Bed Based Capacity,Toronto,78,78,0,0,1,0,100
2024-01-19,Men,Room Based Capacity,Scarborough,0,0,130,131,0,0.9923664122137404,99.23664122137404
2024-01-19,Men,Bed Based Capacity,Toronto,264,264,0,0,1,0,100
2024-01-19,Men,Room Based Capacity,North York,0,0,52,52,0,1,100
2024-01-19,Men,Bed Based Capacity,Toronto,52,52,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,46,46,0,0,1,0,100
2024-01-19,Women,Bed Based Capacity,Toronto,37,37,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,71,71,0,0,1,0,100
2024-01-19,Men,Bed Based Capacity,Toronto,50,50,0,0,1,0,100
2024-01-19,Families,Room Based Capacity,Toronto,0,0,4,4,0,1,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,6,6,0,0,1,0,100
2024-01-19,Youth,Bed Based Capacity,Toronto,35,35,0,0,1,0,100
2024-01-19,Mixed Adult,Bed Based Capacity,Toronto,32,32,0,0,1,0,100
2024-01-19,Women,Bed Based Capacity,NA,12,12,0,0,1,0,100
2024-01-19,Families,Room Based Capacity,Toronto,0,0,27,27,0,1,100
2024-01-19,Youth,Bed Based Capacity,Toronto,40,40,0,0,1,0,100
2024-01-19,Youth,Bed Based Capacity,Toronto,25,25,0,0,1,0,100
2024-01-19,Women,Bed Based Capacity,Toronto,31,31,0,0,1,0,100
2024-01-19,Youth,Bed Based Capacity,Toronto,31,31,0,0,1,0,100
2024-01-19,Women,Bed Based Capacity,Toronto,28,28,0,0,1,0,100
2024-01-19,Youth,Bed Based Capacity,Toronto,27,27,0,0,1,0,100
2024-01-19,Youth,Bed Based Capacity,Etobicoke,29,33,0,0,0.8787878787878788,0,87.87878787878788
2024-01-19,Youth,Bed Based Capacity,Etobicoke,20,20,0,0,1,0,100
2024-01-19,Youth,Bed Based Capacity,Scarborough,10,10,0,0,1,0,100
2024-01-19,Youth,Bed Based Capacity,Scarborough,41,41,0,0,1,0,100
2024-01-20,Families,Room Based Capacity,Toronto,0,0,147,149,0,0.9865771812080537,98.65771812080537
2024-01-20,Mixed Adult,Room Based Capacity,Toronto,0,0,57,57,0,1,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,7,8,0,0,0.875,0,87.5
2024-01-20,Families,Room Based Capacity,North York,0,0,66,66,0,1,100
2024-01-20,Families,Room Based Capacity,North York,0,0,162,162,0,1,100
2024-01-20,Mixed Adult,Room Based Capacity,Etobicoke,0,0,145,145,0,1,100
2024-01-20,Men,Room Based Capacity,Toronto,0,0,39,39,0,1,100
2024-01-20,Men,Bed Based Capacity,Toronto,42,42,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,23,23,0,0,1,0,100
2024-01-20,Families,Room Based Capacity,Toronto,0,0,30,30,0,1,100
2024-01-20,Families,Room Based Capacity,Toronto,0,0,64,64,0,1,100
2024-01-20,Mixed Adult,Room Based Capacity,North York,0,0,12,12,0,1,100
2024-01-20,Mixed Adult,Room Based Capacity,North York,0,0,80,81,0,0.9876543209876543,98.76543209876543
2024-01-20,Mixed Adult,Room Based Capacity,North York,0,0,15,15,0,1,100
2024-01-20,Mixed Adult,Room Based Capacity,North York,0,0,76,76,0,1,100
2024-01-20,Men,Bed Based Capacity,Toronto,16,18,0,0,0.8888888888888888,0,88.88888888888889
2024-01-20,Mixed Adult,Bed Based Capacity,NA,30,30,0,0,1,0,100
2024-01-20,Women,Room Based Capacity,Scarborough,0,0,103,103,0,1,100
2024-01-20,Families,Room Based Capacity,Toronto,0,0,41,41,0,1,100
2024-01-20,Families,Room Based Capacity,Toronto,0,0,49,49,0,1,100
2024-01-20,Families,Room Based Capacity,Toronto,0,0,19,19,0,1,100
2024-01-20,Men,Bed Based Capacity,Toronto,66,68,0,0,0.9705882352941176,0,97.05882352941177
2024-01-20,Mixed Adult,Room Based Capacity,Vaughan,0,0,60,63,0,0.9523809523809523,95.23809523809523
2024-01-20,Men,Bed Based Capacity,Toronto,45,48,0,0,0.9375,0,93.75
2024-01-20,Men,Bed Based Capacity,Toronto,101,101,0,0,1,0,100
2024-01-20,Families,Room Based Capacity,Toronto,0,0,31,31,0,1,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,48,48,0,0,1,0,100
2024-01-20,Mixed Adult,Room Based Capacity,NA,0,0,144,144,0,1,100
2024-01-20,Mixed Adult,Room Based Capacity,NA,0,0,8,8,0,1,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,93,93,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,62,62,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,68,68,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,122,122,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,35,36,0,0,0.9722222222222222,0,97.22222222222221
2024-01-20,Men,Bed Based Capacity,Toronto,17,17,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,53,53,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,106,106,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,31,35,0,0,0.8857142857142857,0,88.57142857142857
2024-01-20,Mixed Adult,Room Based Capacity,Toronto,0,0,60,65,0,0.9230769230769231,92.3076923076923
2024-01-20,Women,Bed Based Capacity,Toronto,88,88,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,28,28,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Toronto,2,2,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Toronto,94,94,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Toronto,28,28,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,78,78,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,150,150,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Scarborough,50,50,0,0,1,0,100
2024-01-20,Mixed Adult,Room Based Capacity,Toronto,0,0,79,79,0,1,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,61,61,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,46,46,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Toronto,49,50,0,0,0.98,0,98
2024-01-20,Youth,Bed Based Capacity,Toronto,40,40,0,0,1,0,100
2024-01-20,Youth,Room Based Capacity,Scarborough,0,0,46,46,0,1,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,5,5,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,9,10,0,0,0.9,0,90
2024-01-20,Women,Bed Based Capacity,Toronto,37,37,0,0,1,0,100
2024-01-20,Women,Bed Based Capacity,Toronto,24,25,0,0,0.96,0,96
2024-01-20,Women,Bed Based Capacity,Toronto,51,52,0,0,0.9807692307692307,0,98.07692307692307
2024-01-20,Women,Bed Based Capacity,Toronto,36,36,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,69,69,0,0,1,0,100
2024-01-20,Mixed Adult,Room Based Capacity,North York,0,0,270,270,0,1,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,62,68,0,0,0.9117647058823529,0,91.17647058823529
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,60,60,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,149,150,0,0,0.9933333333333333,0,99.33333333333333
2024-01-20,Youth,Bed Based Capacity,Toronto,6,6,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Toronto,25,26,0,0,0.9615384615384616,0,96.15384615384616
2024-01-20,Men,Bed Based Capacity,Toronto,25,25,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,34,34,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,4,5,0,0,0.8,0,80
2024-01-20,Men,Room Based Capacity,Toronto,0,0,47,47,0,1,100
2024-01-20,Women,Bed Based Capacity,Toronto,61,61,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,112,112,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,34,34,0,0,1,0,100
2024-01-20,Women,Bed Based Capacity,Toronto,65,65,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,73,73,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Scarborough,89,89,0,0,1,0,100
2024-01-20,Mixed Adult,Room Based Capacity,Toronto,0,0,1,1,0,1,100
2024-01-20,Men,Bed Based Capacity,North York,278,278,0,0,1,0,100
2024-01-20,Women,Bed Based Capacity,North York,131,131,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,North York,5,6,0,0,0.8333333333333334,0,83.33333333333334
2024-01-20,Women,Bed Based Capacity,North York,4,4,0,0,1,0,100
2024-01-20,Mixed Adult,Room Based Capacity,Scarborough,0,0,322,322,0,1,100
2024-01-20,Mixed Adult,Room Based Capacity,Toronto,0,0,176,176,0,1,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,38,38,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,NA,18,18,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,87,87,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,49,49,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Toronto,45,45,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Toronto,23,23,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,54,54,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,15,17,0,0,0.8823529411764706,0,88.23529411764706
2024-01-20,Youth,Bed Based Capacity,Toronto,11,12,0,0,0.9166666666666666,0,91.66666666666666
2024-01-20,Youth,Bed Based Capacity,Toronto,10,15,0,0,0.6666666666666666,0,66.66666666666666
2024-01-20,Women,Bed Based Capacity,Toronto,14,16,0,0,0.875,0,87.5
2024-01-20,Women,Bed Based Capacity,Toronto,20,20,0,0,1,0,100
2024-01-20,Women,Bed Based Capacity,Toronto,31,31,0,0,1,0,100
2024-01-20,Women,Bed Based Capacity,Toronto,39,39,0,0,1,0,100
2024-01-20,Women,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,72,72,0,0,1,0,100
2024-01-20,Men,Room Based Capacity,Toronto,0,0,30,30,0,1,100
2024-01-20,Women,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-20,Women,Room Based Capacity,Toronto,0,0,33,33,0,1,100
2024-01-20,Families,Room Based Capacity,Toronto,0,0,77,77,0,1,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,94,94,0,0,1,0,100
2024-01-20,Families,Room Based Capacity,Toronto,0,0,25,27,0,0.9259259259259259,92.5925925925926
2024-01-20,Women,Bed Based Capacity,Toronto,86,86,0,0,1,0,100
2024-01-20,Women,Room Based Capacity,North York,0,0,53,53,0,1,100
2024-01-20,Men,Bed Based Capacity,Toronto,78,78,0,0,1,0,100
2024-01-20,Men,Room Based Capacity,Scarborough,0,0,131,131,0,1,100
2024-01-20,Men,Bed Based Capacity,Toronto,264,264,0,0,1,0,100
2024-01-20,Men,Room Based Capacity,North York,0,0,52,52,0,1,100
2024-01-20,Men,Bed Based Capacity,Toronto,52,52,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,46,46,0,0,1,0,100
2024-01-20,Women,Bed Based Capacity,Toronto,37,37,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,71,71,0,0,1,0,100
2024-01-20,Men,Bed Based Capacity,Toronto,50,50,0,0,1,0,100
2024-01-20,Families,Room Based Capacity,Toronto,0,0,4,4,0,1,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,6,6,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Toronto,35,35,0,0,1,0,100
2024-01-20,Mixed Adult,Bed Based Capacity,Toronto,32,32,0,0,1,0,100
2024-01-20,Women,Bed Based Capacity,NA,12,12,0,0,1,0,100
2024-01-20,Families,Room Based Capacity,Toronto,0,0,27,27,0,1,100
2024-01-20,Youth,Bed Based Capacity,Toronto,40,40,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Toronto,25,25,0,0,1,0,100
2024-01-20,Women,Bed Based Capacity,Toronto,31,31,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Toronto,31,31,0,0,1,0,100
2024-01-20,Women,Bed Based Capacity,Toronto,28,28,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Toronto,27,27,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Etobicoke,29,33,0,0,0.8787878787878788,0,87.87878787878788
2024-01-20,Youth,Bed Based Capacity,Etobicoke,20,20,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Scarborough,10,10,0,0,1,0,100
2024-01-20,Youth,Bed Based Capacity,Scarborough,41,41,0,0,1,0,100
2024-01-21,Families,Room Based Capacity,Toronto,0,0,147,147,0,1,100
2024-01-21,Mixed Adult,Room Based Capacity,Toronto,0,0,57,57,0,1,100
2024-01-21,Mixed Adult,Bed Based Capacity,Toronto,7,8,0,0,0.875,0,87.5
2024-01-21,Families,Room Based Capacity,North York,0,0,66,66,0,1,100
2024-01-21,Families,Room Based Capacity,North York,0,0,160,160,0,1,100
2024-01-21,Mixed Adult,Room Based Capacity,Etobicoke,0,0,145,145,0,1,100
2024-01-21,Men,Room Based Capacity,Toronto,0,0,39,39,0,1,100
2024-01-21,Men,Bed Based Capacity,Toronto,42,42,0,0,1,0,100
2024-01-21,Men,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-21,Mixed Adult,Bed Based Capacity,Toronto,23,23,0,0,1,0,100
2024-01-21,Families,Room Based Capacity,Toronto,0,0,30,30,0,1,100
2024-01-21,Families,Room Based Capacity,Toronto,0,0,64,64,0,1,100
2024-01-21,Mixed Adult,Room Based Capacity,North York,0,0,12,12,0,1,100
2024-01-21,Mixed Adult,Room Based Capacity,North York,0,0,80,81,0,0.9876543209876543,98.76543209876543
2024-01-21,Mixed Adult,Room Based Capacity,North York,0,0,15,15,0,1,100
2024-01-21,Mixed Adult,Room Based Capacity,North York,0,0,76,76,0,1,100
2024-01-21,Men,Bed Based Capacity,Toronto,16,18,0,0,0.8888888888888888,0,88.88888888888889
2024-01-21,Mixed Adult,Bed Based Capacity,NA,20,30,0,0,0.6666666666666666,0,66.66666666666666
2024-01-21,Women,Room Based Capacity,Scarborough,0,0,103,103,0,1,100
2024-01-21,Families,Room Based Capacity,Toronto,0,0,41,41,0,1,100
2024-01-21,Families,Room Based Capacity,Toronto,0,0,49,49,0,1,100
2024-01-21,Families,Room Based Capacity,Toronto,0,0,19,19,0,1,100
2024-01-21,Men,Bed Based Capacity,Toronto,65,68,0,0,0.9558823529411765,0,95.58823529411765
2024-01-21,Mixed Adult,Room Based Capacity,Vaughan,0,0,61,63,0,0.9682539682539683,96.82539682539682
2024-01-21,Men,Bed Based Capacity,Toronto,45,48,0,0,0.9375,0,93.75
2024-01-21,Men,Bed Based Capacity,Toronto,101,101,0,0,1,0,100
2024-01-21,Families,Room Based Capacity,Toronto,0,0,31,31,0,1,100
2024-01-21,Mixed Adult,Bed Based Capacity,Toronto,48,48,0,0,1,0,100
2024-01-21,Mixed Adult,Room Based Capacity,NA,0,0,144,144,0,1,100
2024-01-21,Mixed Adult,Room Based Capacity,NA,0,0,6,6,0,1,100
2024-01-21,Mixed Adult,Bed Based Capacity,Toronto,93,93,0,0,1,0,100
2024-01-21,Men,Bed Based Capacity,Toronto,62,62,0,0,1,0,100
2024-01-21,Men,Bed Based Capacity,Toronto,68,68,0,0,1,0,100
2024-01-21,Men,Bed Based Capacity,Toronto,122,122,0,0,1,0,100
2024-01-21,Men,Bed Based Capacity,Toronto,36,36,0,0,1,0,100
2024-01-21,Men,Bed Based Capacity,Toronto,17,17,0,0,1,0,100
2024-01-21,Men,Bed Based Capacity,Toronto,53,53,0,0,1,0,100
2024-01-21,Men,Bed Based Capacity,Toronto,106,106,0,0,1,0,100
2024-01-21,Mixed Adult,Bed Based Capacity,Toronto,31,35,0,0,0.8857142857142857,0,88.57142857142857
2024-01-21,Mixed Adult,Room Based Capacity,Toronto,0,0,59,65,0,0.9076923076923077,90.76923076923077
2024-01-21,Women,Bed Based Capacity,Toronto,87,88,0,0,0.9886363636363636,0,98.86363636363636
2024-01-21,Men,Bed Based Capacity,Toronto,28,28,0,0,1,0,100
2024-01-21,Youth,Bed Based Capacity,Toronto,2,2,0,0,1,0,100
2024-01-21,Youth,Bed Based Capacity,Toronto,93,94,0,0,0.9893617021276596,0,98.93617021276596
2024-01-21,Youth,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-21,Youth,Bed Based Capacity,Toronto,28,28,0,0,1,0,100
2024-01-21,Mixed Adult,Bed Based Capacity,Toronto,77,77,0,0,1,0,100
2024-01-21,Mixed Adult,Bed Based Capacity,Toronto,150,150,0,0,1,0,100
2024-01-21,Mixed Adult,Bed Based Capacity,Scarborough,50,50,0,0,1,0,100
2024-01-21,Mixed Adult,Room Based Capacity,Toronto,0,0,79,79,0,1,100
2024-01-21,Mixed Adult,Bed Based Capacity,Toronto,61,61,0,0,1,0,100
2024-01-21,Men,Bed Based Capacity,Toronto,30,30,0,0,1,0,100
2024-01-21,Mixed Adult,Bed Based Capacity,Toronto,46,46,0,0,1,0,100
2024-01-21,Youth,Bed Based Capacity,Toronto,49,50,0,0,0.98,0,98
