date,speeding,ag_driv,alcohol,disability
2013-01-08,None,Yes,None,None
2013-01-09,None,Yes,None,None
2013-01-09,None,Yes,None,None
2013-01-09,None,Yes,None,None
2013-01-09,None,Yes,None,None
2013-01-09,None,Yes,None,None
2013-01-10,Yes,Yes,None,None
2013-01-10,Yes,Yes,None,None
2013-01-10,Yes,Yes,None,None
2013-01-11,None,Yes,None,None
2013-01-11,None,Yes,None,None
2013-01-12,None,Yes,None,None
2013-01-12,None,Yes,None,None
2013-01-12,None,Yes,None,None
2013-01-13,None,None,None,None
2013-01-13,None,None,None,None
2013-01-13,None,None,None,None
2013-01-13,None,None,None,None
2013-01-15,None,None,None,None
2013-01-15,None,None,None,None
2013-01-15,None,None,None,None
2013-01-15,None,None,None,None
2013-01-16,None,None,None,None
2013-01-16,None,None,None,None
2013-01-16,None,None,None,None
2013-01-16,None,None,None,None
2013-01-16,None,Yes,None,None
2013-01-16,None,Yes,None,None
2013-01-17,None,Yes,None,None
2013-01-17,None,Yes,None,None
2013-01-18,None,None,None,None
2013-01-18,None,None,None,None
2013-01-18,None,None,None,None
2013-01-18,None,Yes,None,None
2013-01-18,None,Yes,None,None
2013-01-18,None,Yes,None,None
2013-01-18,None,Yes,None,None
2013-01-18,None,Yes,None,None
2013-01-18,None,Yes,None,None
2013-01-18,None,Yes,None,None
2013-01-18,None,Yes,None,None
2013-01-18,None,Yes,None,None
2013-01-18,None,Yes,None,None
2013-01-18,None,Yes,None,None
2013-01-19,None,Yes,None,None
2013-01-19,None,Yes,None,None
2013-01-23,None,Yes,None,None
2013-01-23,None,Yes,None,None
2013-01-23,None,Yes,None,None
2013-01-25,Yes,Yes,None,None
2013-01-25,Yes,Yes,None,None
2013-01-25,Yes,Yes,None,None
2013-01-25,Yes,Yes,None,None
2013-01-25,None,Yes,None,None
2013-01-25,None,Yes,None,None
2013-01-25,None,Yes,None,None
2013-01-25,None,Yes,None,None
2013-01-25,None,Yes,None,None
2013-01-30,None,None,None,None
2013-01-30,None,None,None,None
2013-01-30,None,None,None,None
2013-01-30,None,None,None,None
2013-01-30,None,None,None,None
2013-02-02,None,Yes,None,None
2013-02-02,None,Yes,None,None
2013-02-02,None,Yes,None,None
2013-02-02,None,Yes,None,None
2013-02-02,None,Yes,None,None
2013-02-02,None,Yes,None,None
2013-02-02,None,Yes,None,None
2013-02-02,None,Yes,None,None
2013-02-04,None,None,None,None
2013-02-04,None,None,None,None
2013-02-06,None,None,None,None
2013-02-06,None,None,None,None
2013-02-06,None,None,None,None
2013-02-06,None,None,None,None
2013-02-10,None,Yes,None,None
2013-02-10,None,Yes,None,None
2013-02-10,None,Yes,None,None
2013-02-10,None,Yes,None,None
2013-02-10,None,Yes,None,None
2013-02-13,None,Yes,None,None
2013-02-13,None,Yes,None,None
2013-02-13,None,Yes,None,None
2013-02-13,None,Yes,None,None
2013-02-13,None,Yes,None,None
2013-02-13,None,Yes,None,None
2013-02-13,None,Yes,None,None
2013-02-13,None,Yes,None,None
2013-02-13,None,None,None,None
2013-02-13,None,None,None,None
2013-02-14,None,Yes,None,None
2013-02-14,None,Yes,None,None
2013-02-14,None,Yes,None,None
2013-02-14,None,Yes,None,None
2013-02-15,Yes,Yes,Yes,None
2013-02-15,Yes,Yes,Yes,None
2013-02-15,Yes,Yes,Yes,None
2013-02-15,None,None,None,None
2013-02-15,None,None,None,None
2013-02-15,None,None,None,None
2013-02-15,None,None,None,None
2013-02-19,None,Yes,None,None
2013-02-19,None,Yes,None,None
2013-02-20,None,Yes,None,None
2013-02-20,None,Yes,None,None
2013-02-20,None,Yes,None,None
2013-02-20,None,Yes,None,None
2013-02-20,None,Yes,None,None
2013-02-20,None,Yes,None,None
2013-02-20,None,Yes,None,None
2013-02-20,None,Yes,None,None
2013-02-21,None,Yes,None,None
2013-02-21,None,Yes,None,None
2013-02-21,None,Yes,None,None
2013-02-21,None,Yes,None,None
2013-02-26,None,None,None,None
2013-02-26,None,None,None,None
2013-02-26,None,None,None,None
2013-02-26,None,None,None,None
2013-02-28,None,None,None,None
2013-02-28,None,None,None,None
2013-02-28,None,None,None,None
2013-03-01,None,None,None,None
2013-03-01,None,None,None,None
2013-03-01,None,None,None,None
2013-03-01,None,None,None,None
2013-03-01,None,None,None,None
2013-03-01,None,None,None,None
2013-03-02,Yes,Yes,None,None
2013-03-02,Yes,Yes,None,None
2013-03-02,Yes,Yes,None,None
2013-03-02,Yes,Yes,None,None
2013-03-02,None,None,None,None
2013-03-02,None,None,None,None
2013-03-02,None,None,None,None
2013-03-03,None,None,None,None
2013-03-03,None,None,None,None
2013-03-03,None,None,None,None
2013-03-03,None,None,None,None
2013-03-04,None,None,None,None
2013-03-04,None,None,None,None
2013-03-04,None,None,None,None
2013-03-05,None,Yes,None,None
2013-03-05,None,Yes,None,None
2013-03-05,None,Yes,None,None
2013-03-06,None,None,None,None
2013-03-06,None,None,None,None
2013-03-06,None,None,None,None
2013-03-06,None,Yes,None,None
2013-03-06,None,Yes,None,None
2013-03-06,None,Yes,None,None
2013-03-07,None,Yes,None,None
2013-03-07,None,Yes,None,None
2013-03-07,None,Yes,None,None
2013-03-07,None,Yes,None,None
2013-03-07,None,Yes,None,None
2013-03-08,None,None,None,None
2013-03-08,None,None,None,None
2013-03-08,None,None,None,None
2013-03-10,None,None,None,None
2013-03-10,None,None,None,None
2013-03-10,None,None,None,None
2013-03-10,None,None,None,None
2013-03-10,None,None,None,None
2013-03-11,None,Yes,None,None
2013-03-11,None,Yes,None,None
2013-03-11,None,Yes,None,None
2013-03-11,None,Yes,None,None
2013-03-11,None,None,None,None
2013-03-11,None,None,None,None
2013-03-14,None,None,None,None
2013-03-14,None,None,None,None
2013-03-14,None,None,None,None
2013-03-14,None,None,None,None
2013-03-14,None,None,None,None
2013-03-14,None,None,None,None
2013-03-14,None,None,None,None
2013-03-16,None,None,None,None
2013-03-16,None,None,None,None
2013-03-19,None,None,None,None
2013-03-19,None,None,None,None
2013-03-21,None,None,None,None
2013-03-21,None,None,None,None
2013-03-21,None,None,None,None
2013-03-21,None,None,None,None
2013-03-21,Yes,Yes,None,None
2013-03-21,Yes,Yes,None,None
2013-03-27,None,None,None,None
2013-03-27,None,None,None,None
2013-03-27,None,None,None,None
2013-03-27,None,None,None,None
2013-03-27,None,None,None,None
2013-03-27,None,None,None,None
2013-03-28,None,Yes,None,None
2013-03-28,None,Yes,None,None
2013-03-28,None,Yes,None,None
2013-03-28,None,Yes,None,None
2013-03-29,None,None,None,None
2013-03-29,None,None,None,None
2013-03-29,Yes,Yes,None,None
2013-03-29,Yes,Yes,None,None
2013-03-29,Yes,Yes,None,None
2013-03-29,Yes,Yes,None,None
2013-03-29,Yes,Yes,None,None
2013-03-29,Yes,Yes,None,None
2013-03-29,Yes,Yes,None,None
2013-03-30,None,Yes,None,None
2013-03-30,None,Yes,None,None
2013-04-04,None,None,None,None
2013-04-04,None,None,None,None
2013-04-04,None,None,None,None
2013-04-04,None,None,None,None
2013-04-04,None,None,None,None
2013-04-04,None,None,None,None
2013-04-05,None,Yes,None,None
2013-04-05,None,Yes,None,None
2013-04-06,None,Yes,None,None
2013-04-06,None,Yes,None,None
2013-04-07,None,Yes,None,None
2013-04-07,None,Yes,None,None
2013-04-07,None,Yes,None,None
2013-04-08,None,None,None,None
2013-04-08,None,None,None,None
2013-04-08,None,None,None,None
2013-04-10,None,Yes,None,None
2013-04-10,None,Yes,None,None
2013-04-10,None,Yes,None,None
2013-04-10,Yes,Yes,None,None
2013-04-10,Yes,Yes,None,None
2013-04-10,None,None,None,None
2013-04-10,None,None,None,None
2013-04-12,None,Yes,None,None
2013-04-12,None,Yes,None,None
2013-04-12,None,Yes,None,None
2013-04-12,Yes,Yes,None,None
2013-04-12,Yes,Yes,None,None
2013-04-12,Yes,Yes,None,None
2013-04-12,Yes,Yes,None,None
2013-04-12,Yes,Yes,None,None
2013-04-12,None,Yes,None,None
2013-04-12,None,Yes,None,None
2013-04-12,None,Yes,None,None
2013-04-12,None,Yes,None,None
2013-04-12,None,Yes,None,None
2013-04-13,None,None,None,None
2013-04-13,None,None,None,None
2013-04-13,None,None,None,None
2013-04-13,None,None,None,None
2013-04-13,Yes,Yes,Yes,None
2013-04-13,Yes,Yes,Yes,None
2013-04-13,Yes,Yes,Yes,None
2013-04-13,Yes,Yes,Yes,None
2013-04-13,Yes,Yes,Yes,None
2013-04-13,Yes,Yes,Yes,None
2013-04-13,Yes,Yes,Yes,None
2013-04-13,Yes,Yes,Yes,None
2013-04-13,Yes,Yes,Yes,None
2013-04-13,Yes,Yes,Yes,None
2013-04-16,None,None,None,Yes
2013-04-16,None,None,None,Yes
2013-04-16,None,None,None,Yes
2013-04-16,None,None,None,None
2013-04-16,None,None,None,None
2013-04-16,None,None,None,None
2013-04-16,None,Yes,None,None
2013-04-16,None,Yes,None,None
2013-04-17,None,None,None,None
2013-04-17,None,None,None,None
2013-04-22,None,Yes,None,None
2013-04-22,None,Yes,None,None
2013-04-22,None,Yes,None,None
2013-04-23,None,None,None,None
2013-04-23,None,None,None,None
2013-04-24,Yes,Yes,None,None
2013-04-24,Yes,Yes,None,None
2013-04-24,None,Yes,None,None
2013-04-24,None,Yes,None,None
2013-04-24,None,Yes,None,None
2013-04-24,None,Yes,None,None
2013-04-24,None,Yes,None,None
2013-04-25,None,None,None,None
2013-04-25,None,None,None,None
2013-04-25,None,None,None,None
2013-04-27,None,Yes,None,None
2013-04-27,None,Yes,None,None
2013-04-27,None,Yes,None,None
2013-04-27,None,Yes,None,None
2013-04-27,None,Yes,None,None
2013-04-28,Yes,Yes,None,None
2013-04-28,Yes,Yes,None,None
2013-04-28,None,Yes,None,None
2013-04-28,None,Yes,None,None
2013-04-28,None,Yes,None,None
2013-05-04,None,None,None,None
2013-05-04,None,None,None,None
2013-05-04,None,None,None,None
2013-05-05,None,None,None,None
2013-05-05,None,None,None,None
2013-05-06,None,None,None,None
2013-05-06,None,None,None,None
2013-05-06,None,None,None,None
2013-05-06,None,None,None,None
2013-05-06,None,None,None,None
2013-05-06,None,None,None,None
2013-05-06,None,None,None,None
2013-05-06,None,None,None,None
2013-05-07,None,None,None,None
2013-05-07,None,None,None,None
2013-05-07,None,None,None,None
2013-05-07,None,None,None,None
2013-05-07,None,None,None,None
2013-05-07,None,None,None,None
2013-05-08,None,None,None,None
2013-05-08,None,None,None,None
2013-05-08,None,None,None,None
2013-05-08,None,Yes,None,None
2013-05-08,None,Yes,None,None
2013-05-08,None,Yes,None,None
2013-05-09,None,None,None,None
2013-05-09,None,None,None,None
2013-05-09,None,None,None,None
2013-05-09,None,None,None,None
2013-05-09,None,None,None,None
2013-05-09,None,None,None,None
2013-05-09,None,None,None,None
2013-05-10,None,Yes,None,None
2013-05-10,None,Yes,None,None
2013-05-10,None,Yes,None,None
2013-05-10,None,Yes,None,None
2013-05-11,Yes,Yes,None,None
2013-05-11,Yes,Yes,None,None
2013-05-11,Yes,Yes,None,None
2013-05-11,Yes,Yes,None,None
2013-05-12,None,None,None,None
2013-05-12,None,None,None,None
2013-05-12,None,None,None,None
2013-05-12,None,None,None,None
2013-05-12,None,None,None,None
2013-05-12,None,None,None,None
2013-05-12,None,None,None,None
2013-05-12,None,None,None,None
2013-05-12,None,None,None,None
2013-05-12,None,None,None,None
2013-05-12,None,None,None,None
2013-05-12,None,None,None,Yes
2013-05-12,None,None,None,Yes
2013-05-12,None,None,None,Yes
2013-05-13,None,Yes,None,None
2013-05-13,None,Yes,None,None
2013-05-14,None,None,None,Yes
2013-05-14,None,None,None,Yes
2013-05-14,None,None,None,Yes
2013-05-15,None,None,None,None
2013-05-15,None,None,None,None
2013-05-15,None,None,None,None
2013-05-15,None,None,None,None
2013-05-15,None,None,None,None
2013-05-15,None,None,None,None
2013-05-15,None,None,None,None
2013-05-16,None,Yes,None,None
2013-05-16,None,Yes,None,None
2013-05-16,None,Yes,None,None
2013-05-16,None,None,None,None
2013-05-16,None,None,None,None
2013-05-17,None,Yes,None,None
2013-05-17,None,Yes,None,None
2013-05-17,None,Yes,None,None
2013-05-18,None,Yes,None,None
2013-05-18,None,Yes,None,None
2013-05-18,None,Yes,None,None
2013-05-18,None,None,None,None
2013-05-18,None,None,None,None
2013-05-18,None,None,None,None
2013-05-18,None,None,None,None
2013-05-20,None,None,None,None
2013-05-20,None,None,None,None
2013-05-20,Yes,Yes,None,None
2013-05-21,Yes,Yes,None,None
2013-05-21,Yes,Yes,None,None
2013-05-21,Yes,Yes,None,None
2013-05-21,Yes,Yes,None,None
2013-05-23,None,Yes,None,None
2013-05-23,None,Yes,None,None
2013-05-23,None,Yes,None,None
2013-05-23,None,Yes,None,None
2013-05-25,None,None,None,None
2013-05-25,None,None,None,None
2013-05-25,None,None,None,None
2013-05-25,None,None,None,None
2013-05-25,None,None,None,None
2013-05-25,None,None,None,None
2013-05-25,None,None,None,None
2013-05-26,None,None,None,None
2013-05-26,None,None,None,None
2013-05-26,None,None,None,None
2013-05-28,None,None,None,None
2013-05-28,None,None,None,None
2013-05-28,None,None,None,None
2013-05-29,None,None,None,None
2013-05-29,None,None,None,None
2013-05-30,None,None,None,None
2013-05-30,None,None,None,None
2013-05-31,None,None,None,Yes
2013-05-31,None,None,None,Yes
2013-06-01,None,None,None,None
2013-06-01,None,None,None,None
2013-06-01,None,None,None,None
2013-06-01,None,None,None,None
2013-06-01,None,None,None,None
2013-06-02,None,Yes,None,None
2013-06-02,None,Yes,None,None
2013-06-02,None,Yes,None,None
2013-06-03,None,None,None,None
2013-06-03,None,None,None,None
2013-06-03,None,None,None,None
2013-06-03,None,None,None,None
2013-06-03,None,None,None,None
2013-06-04,None,None,None,None
2013-06-04,None,None,None,None
2013-06-04,None,None,None,None
2013-06-04,None,None,None,None
2013-06-04,None,None,None,None
2013-06-04,None,None,None,None
2013-06-05,None,None,None,None
2013-06-05,None,None,None,None
2013-06-05,None,Yes,None,None
2013-06-05,None,Yes,None,None
2013-06-05,None,Yes,None,None
2013-06-06,None,None,None,None
2013-06-06,None,None,None,None
2013-06-06,None,None,None,None
2013-06-07,None,None,None,Yes
2013-06-07,None,None,None,Yes
2013-06-07,None,None,None,Yes
2013-06-07,None,None,None,Yes
2013-06-09,None,None,None,None
2013-06-09,None,None,None,None
2013-06-09,None,None,None,None
2013-06-09,None,None,None,None
2013-06-09,None,Yes,None,None
2013-06-09,None,Yes,None,None
2013-06-09,None,Yes,None,None
2013-06-11,None,Yes,None,None
2013-06-11,None,Yes,None,None
2013-06-12,None,None,None,None
2013-06-12,None,None,None,None
2013-06-12,None,None,None,None
2013-06-12,None,None,None,None
2013-06-13,None,Yes,None,None
2013-06-13,None,Yes,None,None
2013-06-13,None,None,None,None
2013-06-13,None,None,None,None
2013-06-13,None,None,None,None
2013-06-13,None,Yes,None,None
2013-06-13,None,Yes,None,None
2013-06-14,Yes,Yes,None,None
2013-06-14,Yes,Yes,None,None
2013-06-15,None,Yes,Yes,None
2013-06-15,None,Yes,Yes,None
2013-06-15,None,None,None,None
2013-06-15,None,None,None,None
2013-06-15,None,Yes,None,None
2013-06-15,None,Yes,None,None
2013-06-16,None,None,None,None
2013-06-16,None,None,None,None
2013-06-16,None,None,None,None
2013-06-16,None,None,None,None
2013-06-16,None,None,None,None
2013-06-16,None,None,None,None
2013-06-16,None,None,None,None
2013-06-16,None,None,None,None
2013-06-16,None,None,None,None
2013-06-16,None,None,None,None
2013-06-16,None,None,None,None
2013-06-17,None,None,None,None
2013-06-17,None,None,None,None
2013-06-17,None,None,None,None
2013-06-17,None,None,None,None
2013-06-17,None,None,None,None
2013-06-17,None,None,None,None
2013-06-17,None,None,None,None
2013-06-17,None,None,None,None
2013-06-17,None,None,None,None
2013-06-17,None,None,None,None
2013-06-17,None,None,None,None
2013-06-17,None,None,None,None
2013-06-17,None,None,None,None
2013-06-18,None,None,None,None
2013-06-18,None,None,None,None
2013-06-19,None,None,None,None
2013-06-19,None,None,None,None
2013-06-19,None,None,None,None
2013-06-19,None,None,None,None
2013-06-19,Yes,Yes,None,None
2013-06-19,Yes,Yes,None,None
2013-06-19,Yes,Yes,None,None
2013-06-19,Yes,Yes,None,None
2013-06-19,Yes,Yes,None,None
2013-06-19,None,Yes,None,None
2013-06-19,None,Yes,None,None
2013-06-19,None,Yes,None,None
2013-06-19,None,Yes,None,None
2013-06-20,None,None,None,None
2013-06-20,None,None,None,None
2013-06-20,None,None,None,None
2013-06-20,None,None,None,None
2013-06-20,None,None,None,None
2013-06-20,None,None,None,None
2013-06-21,None,None,None,None
2013-06-21,None,None,None,None
2013-06-21,None,None,None,None
2013-06-21,None,Yes,None,None
2013-06-21,None,Yes,None,None
2013-06-22,None,None,None,None
2013-06-22,None,None,None,None
2013-06-22,None,None,None,None
2013-06-22,None,None,None,None
2013-06-22,None,None,None,None
2013-06-22,None,Yes,None,Yes
2013-06-22,None,Yes,None,Yes
2013-06-23,None,Yes,None,None
2013-06-23,None,Yes,None,None
2013-06-23,None,Yes,None,None
2013-06-23,None,Yes,None,None
2013-06-23,None,Yes,None,None
2013-06-23,None,Yes,None,None
2013-06-23,None,Yes,None,None
2013-06-23,None,Yes,None,None
2013-06-23,None,Yes,None,None
2013-06-23,None,Yes,None,None
2013-06-24,None,None,None,None
2013-06-24,None,None,None,None
2013-06-24,None,None,None,None
2013-06-24,None,None,None,None
2013-06-24,None,None,None,None
2013-06-25,None,None,None,None
2013-06-25,None,None,None,None
2013-06-25,None,None,None,None
2013-06-25,None,None,None,None
2013-06-27,None,Yes,None,None
2013-06-27,None,Yes,None,None
2013-06-27,None,Yes,None,None
2013-06-27,None,Yes,None,None
2013-06-27,None,Yes,None,None
2013-06-27,None,Yes,None,None
2013-06-27,None,None,None,None
2013-06-27,None,None,None,None
2013-06-27,None,None,None,None
2013-06-27,None,None,None,None
2013-06-29,None,None,None,None
2013-06-29,None,None,None,None
2013-06-29,None,None,None,None
2013-06-29,None,None,None,None
2013-06-30,None,Yes,None,None
2013-06-30,None,Yes,None,None
2013-07-03,None,Yes,Yes,None
2013-07-03,None,Yes,None,None
2013-07-03,None,Yes,None,None
2013-07-03,None,Yes,None,None
2013-07-03,None,Yes,None,None
2013-07-03,None,Yes,None,None
2013-07-03,None,Yes,None,None
2013-07-03,None,Yes,None,None
2013-07-03,None,Yes,None,None
2013-07-03,None,Yes,None,None
2013-07-03,None,Yes,None,None
2013-07-03,None,Yes,None,None
2013-07-03,None,Yes,None,None
2013-07-03,Yes,Yes,None,None
2013-07-03,Yes,Yes,None,None
2013-07-03,Yes,Yes,None,None
2013-07-04,None,Yes,None,None
2013-07-04,None,Yes,None,None
2013-07-05,None,None,None,None
2013-07-05,None,None,None,None
2013-07-06,None,None,None,None
2013-07-06,None,None,None,None
2013-07-06,None,None,None,None
2013-07-08,None,Yes,None,None
2013-07-08,None,Yes,None,None
2013-07-08,None,None,None,None
2013-07-08,None,None,None,None
2013-07-08,None,None,None,None
2013-07-08,None,Yes,None,None
2013-07-08,None,Yes,None,None
2013-07-09,None,None,None,None
2013-07-09,None,None,None,None
2013-07-09,None,None,None,None
2013-07-09,None,None,None,None
2013-07-09,None,Yes,None,None
2013-07-09,None,Yes,None,None
2013-07-09,None,Yes,None,None
2013-07-11,None,None,None,None
2013-07-11,None,None,None,None
2013-07-11,None,Yes,None,None
2013-07-11,None,Yes,None,None
2013-07-11,None,Yes,None,None
2013-07-11,None,Yes,None,None
2013-07-11,None,Yes,None,None
2013-07-11,None,Yes,None,None
2013-07-12,None,None,None,None
2013-07-12,None,None,None,None
2013-07-13,None,Yes,None,None
2013-07-13,None,Yes,None,None
2013-07-13,None,Yes,None,None
2013-07-13,None,Yes,None,None
2013-07-14,None,None,Yes,None
2013-07-14,None,None,Yes,None
2013-07-14,None,None,Yes,None
2013-07-14,None,None,Yes,None
2013-07-15,None,Yes,None,None
2013-07-15,None,Yes,None,None
2013-07-17,None,Yes,None,None
2013-07-17,None,Yes,None,None
2013-07-18,None,None,None,None
2013-07-18,None,None,None,None
2013-07-18,None,None,None,None
2013-07-18,None,None,None,None
2013-07-18,None,None,None,None
2013-07-19,None,None,None,None
2013-07-19,None,None,None,None
2013-07-19,Yes,Yes,None,None
2013-07-22,None,Yes,None,None
